epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,3184.53,0.31196,0.85522,1.66425,0.82912,0.90692,0.89401,0.40766,0.45972,0.97104,2.29714,0.00085513,0.00085513,0.00085513
167,3203.57,0.31133,0.85294,1.66053,0.86071,0.924,0.92268,0.39928,0.47894,0.96367,2.37892,0.000844899,0.000844899,0.000844899
168,3222.74,0.31969,0.82215,1.7075,0.89247,0.8972,0.91838,0.42549,0.46057,0.97622,2.32361,0.000834686,0.000834686,0.000834686
169,3241.98,0.31671,0.87597,1.68692,0.85866,0.92523,0.90988,0.40645,0.4631,0.9803,2.33577,0.000824492,0.000824492,0.000824492
170,3261.22,0.31721,0.85626,1.69271,0.89074,0.92523,0.91864,0.42626,0.46908,1.00233,2.3188,0.000814319,0.000814319,0.000814319
171,3280.48,0.31603,0.86821,1.66351,0.85842,0.90654,0.91702,0.43229,0.45749,0.95998,2.30075,0.000804167,0.000804167,0.000804167
172,3299.75,0.31127,0.82828,1.64423,0.89449,0.90654,0.91812,0.38692,0.46996,0.96809,2.38511,0.000794038,0.000794038,0.000794038
173,3319.02,0.30644,0.82928,1.65769,0.89953,0.92044,0.96663,0.43563,0.45702,0.94606,2.32116,0.000783933,0.000783933,0.000783933
174,3338.33,0.31225,0.86968,1.6768,0.91679,0.92672,0.94619,0.42802,0.46769,0.91945,2.3436,0.000773852,0.000773852,0.000773852
175,3357.5,0.30438,0.79339,1.62518,0.93236,0.90654,0.95676,0.41238,0.46293,0.89438,2.37055,0.000763797,0.000763797,0.000763797
176,3376.68,0.32416,0.83226,1.69352,0.88047,0.92523,0.93904,0.42824,0.45747,0.96474,2.38283,0.000753769,0.000753769,0.000753769
177,3395.88,0.30502,0.81289,1.65583,0.86614,0.93458,0.90607,0.40461,0.4587,0.93854,2.35552,0.000743769,0.000743769,0.000743769
178,3415.05,0.32732,0.84907,1.71665,0.89444,0.92523,0.9353,0.42214,0.4734,0.96709,2.37178,0.000733799,0.000733799,0.000733799
179,3434.2,0.32557,0.8387,1.71567,0.88331,0.8972,0.91835,0.39807,0.48085,0.92517,2.46978,0.000723859,0.000723859,0.000723859
180,3453.41,0.32531,0.83312,1.69995,0.86929,0.9323,0.92073,0.4254,0.4564,0.94323,2.33776,0.00071395,0.00071395,0.00071395
